Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,Active Flow Entries,Packets Looked Up,Packets Matched,Label,Binary Label
12,2,2714,69392625,61416321,410419,1367,0,0,560,4,5,2,0,0,0,0,0,6,650373,650247,3,2
12,3,175831,75817842,68772329,285806,1367,145,5384028,560,4,5,3,0,0,0,0,0,6,650373,650247,3,2
12,4,349755,14779793,40464576,211960,1367,4,556,5728,82,5,4,0,0,0,0,0,6,650373,650247,3,2
10,1,1995,31594468,73419347,247005,1365,0,0,560,4,5,1,0,0,0,0,0,4,648522,648398,3,2
10,2,1516,37852942,35606212,246070,1365,0,0,560,4,5,2,0,0,0,0,0,4,648522,648398,3,2
10,3,176047,83040890,31657207,152318,1365,4,556,560,4,5,3,0,0,0,0,0,4,648522,648398,3,2
10,4,349182,14737529,38133965,156111,1365,4,556,560,4,5,4,0,0,0,0,0,4,648522,648398,3,2
11,1,1566,44147962,29019915,239027,1370,0,0,560,4,5,1,0,0,0,0,0,4,510749,510668,3,2
11,2,185286,26745497,23994707,119794,1370,4,560,560,4,5,2,0,0,0,0,0,4,510749,510668,3,2
3,1,315160,63620965,44845289,315920,1367,0,0,278,2,5,1,0,0,0,0,0,8,988987,988863,3,2
3,2,2329,44200251,80477494,414830,1367,0,0,278,2,5,2,0,0,0,0,0,8,988987,988863,3,2
3,3,119738,42900077,63789214,317382,1367,4,556,278,2,5,3,0,0,0,0,0,8,988987,988863,3,2
3,4,304922,25480861,74964330,283247,1367,4,556,278,2,5,4,0,0,0,0,0,8,988987,988863,3,2
4,1,178945,26497720,12663241,299779,1370,109,4070991,556,4,5,2,0,0,0,0,0,5,953943,953811,3,2
4,2,283249,74964608,25481139,304924,1370,4,556,556,4,5,4,433297,6303353,433297,6303353,433297,5,953943,953811,3,2
12,1,1442,18973519,67662613,409758,1377,0,0,280,2,4,1,0,0,0,0,0,6,650457,650331,3,2
12,2,2714,69392625,61417161,410425,1377,0,0,280,2,4,2,0,0,0,0,0,6,650457,650331,3,2
12,3,175870,76738631,68773169,285812,1377,4,556,280,2,4,3,0,0,0,0,0,6,650457,650331,3,2
12,4,349761,14780627,40467541,211994,1377,4,556,280,2,4,4,721,7219,721,7219,721,6,650457,650331,3,2
10,1,2098,31601563,79724108,247188,1380,55,3907,4070929,108,5,1,420163,6303287,420163,6303287,420163,6,648822,648698,3,2
10,2,1516,37852942,35607612,246080,1380,0,0,560,4,5,2,0,0,0,0,0,6,648822,648698,3,2
10,3,176230,89345641,31665702,152431,1380,108,4070925,4467,59,5,3,397,7021,397,7021,397,6,648822,648698,3,2
10,4,349192,14738919,38135365,156121,1380,4,556,560,4,5,4,0,0,0,0,0,6,648822,648698,3,2
11,1,1566,44147962,29020755,239033,1380,0,0,560,4,5,1,0,0,0,0,0,4,510763,510682,3,2
11,2,185292,26746337,23995547,119800,1380,4,560,560,4,5,2,0,0,0,0,0,4,510763,510682,3,2
3,1,315160,63620965,44846123,315926,1377,0,0,278,2,5,1,0,0,0,0,0,8,989199,989075,3,2
3,2,2470,49583723,80483430,414913,1377,141,5383472,5380,79,5,2,463,4632,463,4632,463,8,989199,989075,3,2
3,3,119744,42900911,63790048,317388,1377,4,556,278,2,5,3,0,0,0,0,0,8,989199,989075,3,2
3,4,304928,25481695,80348636,283394,1377,4,556,5383750,143,5,4,459577,4595778,459577,4595778,459577,8,989199,989075,3,2
4,1,178951,26498554,12664075,299785,1380,4,556,556,4,4,2,0,0,0,0,0,6,954140,954008,3,2
4,2,283428,81268803,25481973,304930,1380,106,4070647,556,4,4,4,630328,12606640,630328,12606640,630328,6,954140,954008,3,2
12,1,1442,18973519,67663733,409766,1387,0,0,560,4,5,1,0,0,0,0,0,6,650475,650349,3,2
12,2,2714,69392625,61418281,410433,1387,0,0,560,4,5,2,0,0,0,0,0,6,650475,650349,3,2
12,3,175876,76739465,68774289,285820,1387,2,278,560,4,5,3,0,0,0,0,0,6,650475,650349,3,2
12,4,349767,14781461,40468661,212002,1387,2,278,560,4,5,4,0,0,0,0,0,6,650475,650349,3,2
10,1,2167,33834555,79727972,247244,1385,69,2232992,3864,56,5,1,456,6311305,456,6311305,456,6,649130,649006,3,2
10,2,1516,37852942,35607892,246082,1385,0,0,280,2,5,2,0,0,0,0,0,6,649130,649006,3,2
10,3,176286,89349503,33898974,152502,1385,56,3862,2233272,71,5,3,420163,6310382,420163,6310382,420163,6,649130,649006,3,2
10,4,349194,14739197,38135645,156123,1385,2,278,280,2,5,4,0,0,0,0,0,6,649130,649006,3,2
11,1,1566,44147962,29021595,239039,1390,0,0,560,4,5,1,0,0,0,0,0,4,510775,510694,3,2
11,2,185298,26747177,23996387,119806,1390,4,560,560,4,5,2,0,0,0,0,0,4,510775,510694,3,2
3,1,315160,63620965,44847235,315934,1387,0,0,556,4,4,1,0,0,0,0,0,6,989502,989378,3,2
3,2,2591,50509506,85870007,415088,1387,89,5894,5384028,145,4,2,459585,4602873,459585,4602873,459585,6,989502,989378,3,2
3,3,119750,42901745,63791160,317396,1387,2,278,556,4,4,3,0,0,0,0,0,6,989502,989378,3,2
3,4,304934,25482529,81275531,283523,1387,2,278,6450,93,4,4,530,6308587,530,6308587,530,6,989502,989378,3,2
4,1,178957,26499388,12664909,299791,1390,2,278,556,4,5,2,0,0,0,0,0,5,954281,954149,3,2
4,2,283551,81277655,25482807,304936,1390,67,4844,556,4,5,4,631130,6311305,631130,6311305,631130,5,954281,954149,3,2
12,1,1581,24225787,67670005,409854,1397,139,5252268,5992,86,5,1,529,5292,529,5292,529,6,650710,650584,3,2
12,2,2714,69392625,61419121,410439,1397,0,0,560,4,5,2,0,0,0,0,0,6,650710,650584,3,2
12,3,175964,76745731,74027397,285965,1397,84,5710,5252828,143,5,3,512092,5120924,512092,5120924,512092,6,650710,650584,3,2
12,4,349773,14782295,40469501,212008,1397,2,278,560,4,5,4,0,0,0,0,0,6,650710,650584,3,2
10,1,2271,37904924,79733806,247317,1400,0,0,280,2,4,1,0,6311305,0,6311305,0,6,649148,649024,3,2
10,2,1516,37852942,35609292,246092,1400,0,0,280,2,4,2,0,0,0,0,0,6,649148,649024,3,2
10,3,176359,89355327,37970743,152616,1400,2,278,280,2,4,3,0,6310382,0,6310382,0,6,649148,649024,3,2
10,4,349204,14740587,38137045,156133,1400,2,278,280,2,4,4,0,0,0,0,0,6,649148,649024,3,2
11,1,1566,44147962,29022435,239045,1400,0,0,280,2,5,1,0,0,0,0,0,4,510789,510708,3,2
11,2,185304,26748017,23997227,119812,1400,2,280,280,2,5,2,0,0,0,0,0,4,510789,510708,3,2
3,1,315160,63620965,44848069,315940,1397,0,0,556,4,5,1,0,0,0,0,0,7,989688,989564,3,2
3,2,2619,50511630,86790730,415126,1397,0,0,556,4,5,2,0,6310382,0,6310382,0,7,989688,989564,3,2
3,3,119838,42908011,63791994,317402,1397,84,5710,556,4,5,3,0,0,0,0,0,7,989688,989564,3,2
3,4,304940,25483363,81283921,283639,1397,2,278,5988,86,5,4,529,6316597,529,6316597,529,7,989688,989564,3,2
4,1,178965,26500500,12665743,299797,1400,4,556,278,2,4,2,0,0,0,0,0,6,954421,954289,3,2
4,2,283669,81286323,25483641,304942,1400,62,4660,278,2,4,4,417,6318787,417,6318787,417,6,954421,954289,3,2
12,1,1616,25276946,67672969,409888,1407,0,0,560,4,4,1,0,7482,0,7482,0,6,650801,650675,3,2
12,2,2714,69392625,61419961,410445,1407,0,0,560,4,4,2,0,0,0,0,0,6,650801,650675,3,2
12,3,176000,76748967,75079396,286006,1407,4,556,560,4,4,3,0,6303353,0,6303353,0,6,650801,650675,3,2
12,4,349781,14783407,40470341,212014,1407,4,556,560,4,4,4,0,0,0,0,0,6,650801,650675,3,2
10,1,2271,37904924,79734646,247323,1410,0,0,280,2,5,1,0,0,0,0,0,6,649449,649325,3,2
10,2,1689,44156320,35617708,246208,1410,107,4201656,4536,62,5,2,750,7502,750,7502,750,6,649449,649325,3,2
10,3,176475,89363737,44274961,152795,1410,62,4534,4201936,109,5,3,0,0,0,0,0,6,649449,649325,3,2
10,4,349210,14741421,38137885,156139,1410,2,278,280,2,5,4,0,0,0,0,0,6,649449,649325,3,2
11,1,1566,44147962,29023275,239051,1410,0,0,280,2,5,1,0,0,0,0,0,4,510801,510720,3,2
11,2,185310,26748857,23998067,119818,1410,2,280,280,2,5,2,0,0,0,0,0,4,510801,510720,3,2
3,1,315160,63620965,44848903,315946,1407,0,0,556,4,5,1,0,0,0,0,0,9,989933,989809,3,2
3,2,2701,50517062,92043766,415270,1407,82,5432,5252758,142,5,2,0,0,0,0,0,9,989933,989809,3,2
3,3,119874,42911247,63792828,317408,1407,4,556,556,4,5,3,0,0,0,0,0,9,989933,989809,3,2
4,1,178971,26501334,12666577,299803,1410,4,556,278,2,5,2,0,0,0,0,0,6,954557,954425,3,2
4,2,283785,81294733,25484475,304948,1410,64,4812,278,2,5,4,1072,10728,1072,10728,1072,6,954557,954425,3,2
12,1,1757,30529346,67678779,409969,1417,141,5252400,5250,77,5,1,0,0,0,0,0,8,651027,650901,3,2
12,2,2789,69397595,66673201,410592,1417,75,4970,5252680,143,5,2,0,0,0,0,0,8,651027,650901,3,2
12,3,176006,76749801,75080236,286012,1417,4,556,280,2,5,3,0,0,0,0,0,8,651027,650901,3,2
12,4,349787,14784241,40471181,212020,1417,4,556,280,2,5,4,0,0,0,0,0,8,651027,650901,3,2
10,1,2271,37904924,79735766,247331,1420,0,0,560,4,5,1,0,0,0,0,0,6,649473,649349,3,2
10,2,1689,44156320,35618828,246216,1420,0,0,560,4,5,2,0,7502,0,7502,0,6,649473,649349,3,2
10,3,176483,89364849,44276081,152803,1420,4,556,560,4,5,3,0,6303304,0,6303304,0,6,649473,649349,3,2
10,4,349218,14742533,38139005,156147,1420,4,556,560,4,5,4,0,0,0,0,0,6,649473,649349,3,2
11,1,1566,44147962,29024395,239059,1420,0,0,560,4,5,1,0,0,0,0,0,4,510815,510734,3,2
11,2,185318,26749977,23999187,119826,1420,4,560,560,4,5,2,0,0,0,0,0,4,510815,510734,3,2
3,1,315160,63620965,44849737,315952,1417,0,0,278,2,4,1,0,0,0,0,0,7,990042,989918,3,2
3,2,2729,50519206,93095776,415311,1417,0,0,278,2,4,2,630330,6303304,630330,6303304,630330,7,990042,989918,3,2
3,3,119880,42912081,63793662,317414,1417,4,556,278,2,4,3,0,0,0,0,0,7,990042,989918,3,2
3,4,304954,25485309,81295289,283789,1417,4,556,278,2,4,4,0,7502,0,7502,0,7,990042,989918,3,2
4,1,178977,26502168,12667689,299811,1420,4,556,556,4,5,2,0,0,0,0,0,5,954581,954449,3,2
4,2,283791,81295567,25485587,304956,1420,4,556,556,4,5,4,0,7502,0,7502,0,5,954581,954449,3,2
12,1,1792,31580504,67681612,410001,1427,0,0,280,2,5,1,0,0,0,0,0,8,651326,651200,3,2
12,2,2952,74520652,67730433,410712,1427,137,5121064,5514,81,5,2,0,0,0,0,0,8,651326,651200,3,2
12,3,176091,76755869,75081076,286018,1427,83,5790,280,2,5,3,0,0,0,0,0,8,651326,651200,3,2
12,4,349793,14785075,45593085,212163,1427,4,556,5121344,139,5,4,498972,4989720,498972,4989720,498972,8,651326,651200,3,2
10,1,2271,37904924,79736606,247337,1430,0,0,560,4,4,1,0,0,0,0,0,4,649491,649367,3,2
10,2,1689,44156320,35619668,246222,1430,0,0,560,4,4,2,0,0,0,0,0,4,649491,649367,3,2
10,3,176489,89365683,44276921,152809,1430,4,556,560,4,4,3,0,0,0,0,0,4,649491,649367,3,2
10,4,349224,14743367,38139845,156153,1430,4,556,560,4,4,4,0,0,0,0,0,4,649491,649367,3,2
11,1,1566,44147962,29025235,239065,1430,0,0,560,4,5,1,0,0,0,0,0,4,510827,510746,3,2
11,2,185324,26750817,24000027,119832,1430,4,560,560,4,5,2,0,0,0,0,0,4,510827,510746,3,2
3,1,315160,63620965,44850571,315958,1427,0,0,278,2,4,1,0,0,0,0,0,6,990060,989936,3,2
3,2,2729,50519206,93096610,415317,1427,0,0,278,2,4,2,0,0,0,0,0,6,990060,989936,3,2
3,3,119886,42912915,63794496,317420,1427,4,556,278,2,4,3,0,0,0,0,0,6,990060,989936,3,2
3,4,304960,25486143,81296123,283795,1427,4,556,278,2,4,4,0,0,0,0,0,6,990060,989936,3,2
4,1,179089,26510295,12668523,299817,1430,56,4119,556,4,4,2,0,0,0,0,0,5,954711,954579,3,2
4,2,283797,81296401,25486421,304962,1430,2,278,556,4,4,4,721,7219,721,7219,721,5,954711,954579,3,2
12,1,1792,31580504,67682732,410009,1437,0,0,560,4,5,1,0,0,0,0,0,8,651413,651287,3,2
12,2,2990,75703100,67733612,410747,1437,0,0,560,4,5,2,0,0,0,0,0,8,651413,651287,3,2
12,3,176124,76758762,75082196,286026,1437,2,278,560,4,5,3,0,0,0,0,0,8,651413,651287,3,2
12,4,349799,14785909,46776653,212209,1437,2,278,560,4,5,4,0,6303438,0,6303438,0,8,651413,651287,3,2
10,1,2271,37904924,79737446,247343,1440,0,0,420,3,4,1,0,0,0,0,0,6,649793,649669,3,2
10,2,1800,44163942,41923869,246401,1440,62,4368,4333469,114,4,2,433290,6303287,433290,6303287,433290,6,649793,649669,3,2
10,3,176668,95669878,44285383,152926,1440,112,4333187,4928,66,4,3,436,7548,436,7548,436,6,649793,649669,3,2
10,4,349230,14744201,38140685,156159,1440,4,556,560,4,4,4,0,0,0,0,0,6,649793,649669,3,2
11,1,1566,44147962,29026075,239071,1440,0,0,560,4,5,1,0,0,0,0,0,4,510839,510758,3,2
11,2,185330,26751657,24000867,119838,1440,4,560,560,4,5,2,0,0,0,0,0,4,510839,510758,3,2
3,1,315295,68741897,44857115,316048,1437,135,5120932,5988,86,5,1,489,4896,489,4896,489,6,990273,990149,3,2
3,2,2729,50519206,93097722,415325,1437,0,0,556,4,5,2,0,0,0,0,0,6,990273,990149,3,2
3,3,119892,42913749,63795608,317428,1437,2,278,556,4,5,3,0,0,0,0,0,6,990273,990149,3,2
3,4,304966,25486977,86418167,283938,1437,2,278,5121488,139,5,4,446450,4464508,446450,4464508,446450,6,990273,990149,3,2
4,1,179095,26511129,12669357,299823,1440,2,278,556,4,4,2,0,0,0,0,0,6,954908,954776,3,2
4,2,283976,87600596,25487255,304968,1440,112,4333187,556,4,4,4,630328,6310506,630328,6310506,630328,6,954908,954776,3,2
12,1,1792,31580504,67683572,410015,1447,0,0,560,4,4,1,0,0,0,0,0,7,651563,651437,3,2
12,2,2990,75703100,67734452,410753,1447,0,0,560,4,4,2,0,0,0,0,0,7,651563,651437,3,2
12,3,176132,76759874,75083036,286032,1447,4,556,560,4,4,3,0,0,0,0,0,7,651563,651437,3,2
12,4,349942,19907953,46777493,212215,1447,139,5121488,560,4,4,4,0,0,0,0,0,7,651563,651437,3,2
10,1,2271,37904924,79738006,247347,1445,0,0,560,4,5,1,0,0,0,0,0,7,649924,649800,3,2
10,2,1800,44163942,41924429,246405,1445,0,0,560,4,5,2,0,0,0,0,0,7,649924,649800,3,2
10,3,176672,95670434,44285943,152930,1445,4,556,560,4,5,3,0,0,0,0,0,7,649924,649800,3,2
10,4,349234,14744757,38144433,156211,1445,4,556,3748,52,5,4,456,7681,456,7681,456,7,649924,649800,3,2
11,1,1679,44155717,35330275,239250,1450,65,4567,4333188,112,5,1,0,0,0,0,0,6,511139,511058,3,2
11,2,185336,26752497,24009462,119957,1450,2,280,4847,67,5,2,0,0,0,0,0,6,511139,511058,3,2
3,1,315333,69924326,44860139,316083,1447,0,0,556,4,4,1,0,7548,0,7548,0,6,990380,990256,3,2
3,2,2729,50519206,93098556,415331,1447,0,0,556,4,4,2,0,0,0,0,0,6,990380,990256,3,2
3,3,119900,42914861,63796442,317434,1447,4,556,556,4,4,3,0,0,0,0,0,6,990380,990256,3,2
3,4,304974,25488089,87601430,283982,1447,4,556,556,4,4,4,0,6303287,0,6303287,0,6,990380,990256,3,2
4,1,179276,32815601,12670191,299829,1450,114,4333464,278,2,4,2,0,0,0,0,0,6,955113,954981,3,2
4,2,283984,87601708,25488089,304974,1450,4,556,278,2,4,4,1260657,12606573,1260657,12606573,1260657,6,955113,954981,3,2
12,1,1792,31580504,67684454,410022,1457,0,0,602,5,4,1,0,0,0,0,0,6,651707,651581,3,2
12,2,2990,75703100,67735334,410760,1457,0,0,602,5,4,2,0,0,0,0,0,6,651707,651581,3,2
12,3,176138,76760708,75083918,286039,1457,4,556,602,5,4,3,0,0,0,0,0,6,651707,651581,3,2
12,4,350066,21096467,46778375,212222,1457,84,5808,602,5,4,4,0,0,0,0,0,6,651707,651581,3,2
10,1,2271,37904924,79739448,247358,1460,0,0,560,4,5,1,0,0,0,0,0,6,650125,650001,3,2
10,2,1800,44163942,41925871,246416,1460,0,0,560,4,5,2,0,0,0,0,0,6,650125,650001,3,2
10,3,176683,95671866,44287343,152940,1460,4,556,560,4,5,3,0,0,0,0,0,6,650125,650001,3,2
10,4,349245,14746189,44453869,156461,1460,4,556,4333469,114,5,4,446417,6311034,446417,6311034,446417,6,650125,650001,3,2
3,1,315333,69924326,44861015,316090,1457,0,0,320,3,5,1,0,0,0,0,0,6,990407,990283,3,2
3,2,2729,50519206,93099432,415338,1457,0,0,320,3,5,2,0,0,0,0,0,6,990407,990283,3,2
3,3,119907,42915737,63797276,317440,1457,5,598,278,2,5,3,0,0,0,0,0,6,990407,990283,3,2
3,4,304981,25488965,87602306,283989,1457,5,598,320,3,5,4,0,0,0,0,0,6,990407,990283,3,2
4,1,179390,32823836,12671345,299838,1460,62,4661,556,4,4,2,0,0,0,0,0,6,955247,955115,3,2
4,2,283991,87602584,25489243,304983,1460,4,556,556,4,4,4,417,6310571,417,6310571,417,6,955247,955115,3,2
12,1,132,9235,23456683,407759,747,0,0,560,4,5,1,0,0,0,0,0,4,640717,640599,3,2
12,2,188,6304558,17161259,407702,747,0,0,560,4,5,2,0,0,0,0,0,4,640717,640599,3,2
12,3,172845,13587842,11916837,282838,747,4,556,560,4,5,3,0,0,0,0,0,4,640717,640599,3,2
12,4,348650,14676486,15173242,210537,747,4,556,560,4,5,4,0,0,0,0,0,4,640717,640599,3,2
10,1,190,6304713,10297815,244402,745,0,0,602,5,4,1,0,0,0,0,0,4,641204,641088,3,2
10,2,477,12615825,16609450,244696,745,0,0,602,5,4,2,0,0,0,0,0,4,641204,641088,3,2
10,3,172960,13594959,12675157,151166,745,5,598,560,4,4,3,0,0,0,0,0,4,641204,641088,3,2
10,4,348751,14680438,12800042,154069,745,5,598,602,5,4,4,0,0,0,0,0,4,641204,641088,3,2
11,1,132,9196,16302743,237479,750,0,0,560,4,5,1,0,0,0,0,0,4,506884,506808,3,2
11,2,184308,14067457,5026718,118838,750,4,560,560,4,4,2,0,0,0,0,0,4,506884,506808,3,2
3,1,313341,13164207,19514665,313923,747,0,0,278,2,5,1,0,0,0,0,0,6,979545,979429,3,2
3,2,374,12608651,17348072,412105,747,0,0,278,2,5,2,0,7351,0,7351,0,6,979545,979429,3,2
3,3,117794,11281533,32169926,315433,747,4,556,278,2,5,3,0,6303483,0,6303483,0,6,979545,979429,3,2
3,4,303961,19095963,18095636,280076,747,4,556,278,2,5,4,0,0,0,0,0,6,979545,979429,3,2
4,1,177329,7484529,12606822,299364,750,4,556,556,4,5,2,0,0,0,0,0,4,947809,947685,3,2
4,2,280078,18095914,19096241,303963,750,4,556,556,4,5,4,0,0,0,0,0,4,947809,947685,3,2
12,1,1924,36570166,67690462,410106,1467,132,4989662,5448,80,5,1,0,0,0,0,0,8,651961,651835,3,2
12,2,2990,75703100,67736174,410766,1467,0,0,280,2,5,2,0,0,0,0,0,8,651961,651835,3,2
12,3,176222,76766710,80074420,286177,1467,82,5724,4989942,134,5,3,485831,4858318,485831,4858318,485831,8,651961,651835,3,2
12,4,350101,21099492,46779215,212228,1467,4,556,280,2,5,4,0,0,0,0,0,8,651961,651835,3,2
10,1,2271,37904924,79740288,247364,1470,0,0,560,4,5,1,0,0,0,0,0,5,650143,650019,3,2
10,2,1800,44163942,41926711,246422,1470,0,0,560,4,4,2,0,0,0,0,0,5,650143,650019,3,2
10,3,176689,95672700,44288183,152946,1470,4,556,560,4,4,3,0,0,0,0,0,5,650143,650019,3,2
10,4,349251,14747023,44454709,156467,1470,4,556,560,4,4,4,630335,6303353,630335,6303353,630335,5,650143,650019,3,2
11,1,1854,50459186,35339636,239372,1470,0,0,560,4,5,1,0,7285,0,7285,0,6,511449,511368,3,2
11,2,185351,26754499,30314891,120146,1470,4,560,560,4,5,2,0,6303353,0,6303353,0,6,511449,511368,3,2
3,1,315333,69924326,44861849,316096,1467,0,0,278,2,4,1,0,0,0,0,0,5,990497,990373,3,2
3,2,2729,50519206,93100266,415344,1467,0,0,278,2,4,2,0,0,0,0,0,5,990497,990373,3,2
3,3,119994,42921937,63798110,317446,1467,85,5922,278,2,4,3,0,0,0,0,0,5,990497,990373,3,2
3,4,304987,25489799,87608506,284076,1467,4,556,5644,83,4,4,469,4698,469,4698,469,5,990497,990373,3,2
4,1,179396,32824670,12672179,299844,1470,2,278,556,4,5,2,0,0,0,0,0,6,955381,955249,3,2
4,2,284107,87610975,25490077,304989,1470,65,4713,556,4,5,4,1476,14768,1476,14768,1476,6,955381,955249,3,2
12,1,2047,37889272,72683741,410280,1477,81,5342,4990330,138,5,1,0,0,0,0,0,9,652270,652144,3,2
12,2,2990,75703100,67737336,410775,1477,0,0,602,5,4,2,0,0,0,0,0,9,652270,652144,3,2
12,3,176394,81759703,81394646,286308,1477,136,4990048,5902,85,4,3,144503,6303352,144503,6303352,144503,9,652270,652144,3,2
12,4,350108,21100368,46780377,212237,1477,3,320,602,5,5,4,0,0,0,0,0,9,652270,652144,3,2
10,1,2271,37904924,79741170,247371,1480,0,0,560,4,5,1,0,0,0,0,0,4,650164,650040,3,2
10,2,1800,44163942,41927593,246429,1480,0,0,560,4,5,2,0,0,0,0,0,4,650164,650040,3,2
10,3,176696,95673576,44289023,152952,1480,4,556,560,4,5,3,0,0,0,0,0,4,650164,650040,3,2
10,4,349258,14747899,44455591,156474,1480,4,556,560,4,5,4,0,0,0,0,0,4,650164,650040,3,2
11,1,1854,50459186,35340518,239379,1480,0,0,560,4,5,1,0,0,0,0,0,4,511463,511382,3,2
11,2,185358,26755381,30315773,120153,1480,4,560,560,4,5,2,0,0,0,0,0,4,511463,511382,3,2
3,1,315467,74914096,44868303,316185,1477,134,4989770,5898,85,4,1,476,4764,476,4764,476,7,990748,990624,3,2
3,2,2729,50519206,93101420,415353,1477,0,0,598,5,4,2,0,0,0,0,0,7,990748,990624,3,2
3,3,120029,42924962,63799264,317455,1477,2,278,598,5,4,3,0,0,0,0,0,7,990748,990624,3,2
3,4,304994,25490675,92601579,284247,1477,3,320,4990326,138,4,4,433330,4340787,433330,4340787,433330,7,990748,990624,3,2
4,1,179403,32825546,12673013,299850,1480,2,278,556,4,4,2,0,0,0,0,0,6,955581,955449,3,2
4,2,284288,93915278,25490953,304996,1480,115,4464457,556,4,4,4,446417,6310836,446417,6310836,446417,6,955581,955449,3,2
12,2,2990,75703100,67738176,410781,1487,0,0,560,4,4,2,0,0,0,0,0,8,652365,652239,3,2
12,4,350114,21101202,46781217,212243,1487,2,278,560,4,4,4,0,0,0,0,0,8,652365,652239,3,2
10,1,2271,37904924,79742010,247377,1490,0,0,280,2,5,1,0,0,0,0,0,4,650182,650058,3,2
10,2,1800,44163942,41928433,246435,1490,0,0,280,2,5,2,0,0,0,0,0,4,650182,650058,3,2
10,3,176702,95674410,44289863,152958,1490,2,278,280,2,5,3,0,0,0,0,0,4,650182,650058,3,2
10,4,349264,14748733,44456431,156480,1490,2,278,280,2,5,4,0,0,0,0,0,4,650182,650058,3,2
11,1,1854,50459186,35341358,239385,1490,0,0,280,2,5,1,0,0,0,0,0,4,511477,511396,3,2
11,2,185364,26756221,30316613,120159,1490,2,280,280,2,5,2,0,0,0,0,0,4,511477,511396,3,2
3,1,315508,76227795,44871526,316223,1487,0,0,556,4,5,1,0,7615,0,7615,0,9,991051,990927,3,2
3,2,2861,55508868,93107488,415438,1487,132,4989662,5790,83,5,2,0,0,0,0,0,9,991051,990927,3,2
3,3,120114,42931030,68789760,317593,1487,81,5512,4990218,136,5,3,0,0,0,0,0,9,991051,990927,3,2
4,1,179411,32826658,12673847,299856,1490,4,556,278,2,4,2,0,0,0,0,0,5,955613,955481,3,2
4,2,284296,93916390,25491787,305002,1490,4,556,278,2,4,4,630335,6303353,630335,6303353,630335,5,955613,955481,3,2
12,1,2079,37891661,73999120,410333,1497,0,0,560,4,5,1,0,0,0,0,0,6,652389,652263,3,2
12,2,2990,75703100,67739016,410787,1497,0,0,560,4,5,2,0,0,0,0,0,6,652389,652263,3,2
12,3,176449,83075348,81398715,286352,1497,4,556,560,4,4,3,0,0,0,0,0,6,652389,652263,3,2
12,4,350122,21102314,46782057,212249,1497,4,556,560,4,5,4,0,0,0,0,0,6,652389,652263,3,2
10,1,2271,37904924,79742570,247381,1495,0,0,560,4,5,1,0,0,0,0,0,6,650484,650360,3,2
10,2,1849,44167196,43768241,246500,1495,49,3254,1839808,65,5,2,0,0,0,0,0,6,650484,650360,3,2
10,3,176767,97514214,44290423,152962,1495,65,1839804,560,4,5,3,0,0,0,0,0,6,650484,650360,3,2
10,4,349268,14749289,44460245,156533,1495,4,556,3814,53,5,4,430,7483,430,7483,430,6,650484,650360,3,2
11,1,1854,50459186,35342198,239391,1500,0,0,280,2,5,1,0,0,0,0,0,4,511489,511408,3,2
11,2,185370,26757061,30317453,120165,1500,2,280,280,2,5,2,0,0,0,0,0,4,511489,511408,3,2
3,1,315508,76227795,44872360,316229,1497,0,0,556,4,4,1,0,0,0,0,0,8,991159,991035,3,2
3,2,2902,56822566,93110447,415472,1497,0,0,556,4,4,2,728,7285,728,7285,728,8,991159,991035,3,2
3,3,120150,42934267,70104292,317640,1497,4,556,556,4,4,3,0,0,0,0,0,8,991159,991035,3,2
3,4,305008,25492621,93916946,284300,1497,4,556,556,4,4,4,0,0,0,0,0,8,991159,991035,3,2
4,1,179417,32827492,12674681,299862,1500,4,556,278,2,4,2,0,0,0,0,0,4,955637,955505,3,2
4,2,284302,93917224,25492621,305008,1500,4,556,278,2,4,4,0,0,0,0,0,4,955637,955505,3,2
12,1,2079,37891661,73999960,410339,1507,0,0,280,2,5,1,0,0,0,0,0,4,652407,652281,3,2
12,2,2990,75703100,67739856,410793,1507,0,0,280,2,5,2,0,0,0,0,0,4,652407,652281,3,2
12,3,176455,83076182,81399555,286358,1507,4,556,280,2,5,3,0,0,0,0,0,4,652407,652281,3,2
12,4,350128,21103148,46782897,212255,1507,4,556,280,2,5,4,0,0,0,0,0,4,652407,652281,3,2
10,1,2271,37904924,79743410,247387,1505,0,0,560,4,5,1,0,0,0,0,0,6,650508,650384,3,2
10,2,1910,44171499,48233259,246619,1505,0,0,560,4,5,2,0,0,0,0,0,6,650508,650384,3,2
10,3,176886,101979226,44291263,152968,1505,4,556,560,4,5,3,0,0,0,0,0,6,650508,650384,3,2
10,4,349274,14750123,44465388,156600,1505,4,556,560,4,5,4,0,0,0,0,0,6,650508,650384,3,2
11,1,1854,50459186,35343318,239399,1510,0,0,560,4,5,1,0,0,0,0,0,4,511503,511422,3,2
11,2,185378,26758181,30318573,120173,1510,4,560,560,4,5,2,0,0,0,0,0,4,511503,511422,3,2
3,1,315582,76232699,49862856,316367,1507,74,4904,4989940,134,5,1,0,0,0,0,0,8,991364,991240,3,2
